replay_idx,beatmap_name,mod_str,nm_stars,neg_loglik_FC,neg_loglik_SS_given_FC
629,Nanahira - Chikatto Chika Chika [Sotarks' 1+2 IQ],DT,6.186451414,12.94164636,15.12958062
203,Ryokuoushoku Shakai - sabotage [Perspective],DT,5.553951139,12.88948759,43.92033146
836,Yousei Teikoku - Hades: The rise [Hardest],NM,7.003346838,12.83186557,55.2194275
230,Getty vs. DJ DiA - Grayed Out -Antifront- [Loli's Ultra],NM,6.173638327,12.79728558,38.83450899
988,Memme - China Dress [Serenity],HR,6.344805383,12.79447793,38.6045715
132,BAND-MAID - DICE [X],HD,6.475992133,12.72858799,35.48778145
929,yuikonnu - Souzou Forest [Zzz's Easy],HDDTHR,1.669451811,12.64756233,12.50421503
345,GYZE - HONESTY [HEART OF SORROW],HDDT,5.331063823,12.5685594,93.3778735
411,GYZE - HONESTY [HEART OF SORROW],HDDT,5.331063823,12.5685594,93.3778735
664,PSYQUI - Hype feat. Such [Phosphene],NM,5.48167044,12.55025241,47.71182476
578,Foreground Eclipse - Song's Compilation [Destruction],HD,6.422663944,12.5106935,47.77514902
675,Hikaru Station - My R [Letting Go],NM,6.519589397,12.48896164,32.68270514
219,Maffalda - pensamento tipico de esquerda caviar [Gangsta],HDDT,5.973367578,12.46014548,16.08740242
246,Calliope Mori x Gawr Gura x DECO*27 - Q [Queen],NM,6.034200901,12.42476517,33.52920841
786,THE ORAL CIGARETTES - Sesshoku [Apocalypse],HD,6.656151415,12.40934088,32.99303291
380,Mia REGINA - My Sweet Maiden [Lust],NM,6.261554293,12.40344173,54.7851681
910,Aiurabu - Kani*Do-Luck! (TV Size) [A I U R A !],HDDT,6.395425699,12.38217369,13.55625769
82,SPYAIR - Imagination (TV Size) [PikA's Extra],DT,5.588633824,12.3298786,10.99970991
861,Nakamura Meiko - Core of Spark [Dash the Heart],NM,6.452988456,12.32745548,35.02907041
255,Gekidan Record feat. Nekomata Master - Houkou Orpheus [Expert],NM,4.946174059,12.29383803,44.27989433
723,Mob Psycho 100 (MOB CHOIR) - 99 [100%],NM,6.493769921,12.26342452,40.65510225
264,Thaehan - Doki-Doki [Extremerino],HD,5.830085535,12.22937122,40.44436823
288,Akatsuki Records - KARMANATIONS [Reincarnation],NM,6.089176893,12.22067952,33.32061588
966,Akatsuki Records - KARMANATIONS [Reincarnation],NM,6.089176893,12.22067952,33.32061588
400,MYTH & ROID - Paradisus-Paradoxum [Curi's Extreme],NM,6.218864689,12.20385744,64.84053971
223,Matrix & Futurebound - Fire (feat. Max Marshall) [Reaching for the Love],DT,5.856860083,12.19944648,21.31252035
641,Aitsuki Nakuru - Monochrome Butterfly [Gibune's Insane],DT,4.319423099,12.18957496,33.11257792
194,ShinRa-Bansho - Dramatic Hizakurige [adioni's Expert],NM,5.926606788,12.1453667,43.31601216
808,Breathe Carolina & Sunstars - DYSYLM [Extra],NM,5.652702432,12.11021324,22.57053754
700,Seiryu - BLUE DRAGON [Blue Dragon],NM,7.002203438,12.0951084,23.09578161
774,Katy Perry - Hot N Cold [pog],NM,6.396850684,11.91183562,11.24209727
651,Feint - Tower Of Heaven (You Are Slaves) [Heaven],HD,5.545273796,11.88380639,41.28542833
579,"Yorushika - Hachigatsu, Bou, Tsukiakari (Cut Ver.) [1-2 tv size moment]",NM,7.906178377,11.85421765,6.967942793
50,Akatsuki Records - Trance Dance Anarchy [Don't Look Back],NM,6.843926228,11.83539137,29.88073348
899,Kizuna AI - FUCK YOU! [FAQ U],NF,7.713231574,11.82165654,41.2326915
46,ONE OK ROCK - Take me to the top [Sotarks' Ascension],NM,6.696545678,11.80902748,19.2160444
200,DETI RAVE - NA KIEVSKOM DINAMO [DINAMO],NM,6.165408274,11.80289858,17.71667203
367,"Hoshimachi Suisei - GHOST [I will keep Singing in the Dark, just for ''You''.]",NM,6.527789328,11.79623515,42.15293917
563,"Hoshimachi Suisei - GHOST [I will keep Singing in the Dark, just for ''You''.]",NM,6.527789328,11.79623515,42.15293917
607,Pratanallis feat. Tsuyuri Karin - Ren'ai Fantasy [Insane],HD,4.749169262,11.77860789,45.34372246
622,Kano - Sukisuki Zecchoushou [NiNo's Extra],NM,6.423914496,11.74551853,28.08070463
829,Nishigomi Kakumi - Garyou Tensei [Oni],DT,4.663861669,11.73053695,57.10293952
71,Various Artist - Oriental's Long Stream Practice & Training Maps 3 [BPM210 Paraclete],DT,5.426332145,11.65763905,202.2580994
804,Panda Eyes & Teminite - Highscore [Extra],NM,6.011725067,11.65684539,25.96633903
767,THE ORAL CIGARETTES - ReI [Rain],NM,6.399174136,11.64027185,41.31688692
22,Imperial Circus Dead Decadence - Uta [Collab],NM,5.093824903,11.61376712,55.80202889
711,Imperial Circus Dead Decadence - Uta [Collab],NM,5.093824903,11.61376712,55.80202889
477,Serenity - Lionheart [Extreme],NM,6.442489526,11.56503116,50.48373507
693,Yousei Teikoku - last moment [extreme],NM,6.270364518,11.55372054,46.54943945
528,umu. - Dareka no Shinzou ni Nareta Nara [troll],NM,5.81953539,11.54321803,23.55788968
134,Liz Triangle - Yoru no Circus [Balalaika],NM,5.406714262,11.4897668,41.1715597
660,SPYAIR - Imagination (TV Size) [PikA's Extra],HDDT,5.588633824,11.48753562,10.35811081
631,Our Stolen Theory - United (L.A.O.S Remix) [Eternity],NM,5.936445306,11.47798633,47.84611009
828,DM DOKURO - Roar of the Jungle Dragon [Conflagration],HDHR,6.844403337,11.42882528,26.77420604
659,Imperial Circus Dead Decadence - Shinbatsu o Tadori Kyoukotsu ni Itaru [Extra Collab],NM,5.593598812,11.39677096,68.39236518
648,REDALiCE - Pekorap Tropical House Remix [Universal Daikaiten Peko Peko no Mai],NM,6.948137534,11.37731237,16.11601356
369,Foreground Eclipse - I Bet You'll Forget That Even If You Noticed That [Each And Every Word Leaves Me Here Alone],HR,7.084533495,11.37110349,41.5356586
252,"nano - Star light, Star bright (TV Size) [browiec's Extra]",HDDTHR,6.031261588,11.32420183,19.74227419
837,Reol - Streaming Heart [CRN's Extra],NM,6.323480058,11.31690521,24.44947031
101,Shoji Meguro - Kimi no Kioku (Aethral Remix) [Remembrance],NM,5.258176656,11.27636949,41.40224344
131,yuikonnu - Yume Chizu [Dream],EZDT,6.037154058,11.27076091,17.00776913
782,Nekomata Master+ - chaos eater -IIDX edition- [Kyumo's Another],NM,4.945873274,11.23277788,24.57921787
60,YOASOBI - Gunjou [Irreplaceable],NM,5.040896729,11.21758855,27.96566618
771,Kanpyohgo - Unmei no Dark Side -Rolling Gothic mix [Satellite's Lunatic],HDDT,4.729276592,11.21700761,64.03499704
550,Hige Driver join. SELEN - Dadadadadadadadadada [SPECIAL],NF,6.340910857,11.20457134,29.8022876
192,F-777 - Unsafe Speeds [Net0's Extra],HDNF,5.083423677,11.16359539,55.14233786
374,"Poppin'Party - Live Beyond!! [Let's Live, Smile, Run, and Shout!!]",NM,6.172393291,11.15904846,33.50615725
744,"Poppin'Party - Live Beyond!! [Let's Live, Smile, Run, and Shout!!]",NM,6.172393291,11.15904846,33.50615725
36,44teru-k - F.I [Extra445],NM,5.111725551,11.13812056,62.20270623
995,44teru-k - F.I [Extra445],NM,5.111725551,11.13812056,62.20270623
724,The Winking Owl - Bloom [Blossom],NM,6.172472225,11.12349125,41.09233788
155,IOSYS - Cirno Chirumiru [Insane],NM,4.863408665,11.10586742,41.73389817
597,yuikonnu - Uchouten Vivace [Vivace!],NM,4.726463262,11.08010442,32.34274909
85,Tatsh - Xevel [Extra],NM,5.38187535,11.07680424,60.17711711
827,Tatsh - Xevel [Extra],NM,5.38187535,11.07680424,60.17711711
893,Tatsh - Xevel [Extra],NM,5.38187535,11.07680424,60.17711711
97,Wakeshima Kanon - Tsukinami [Nostalgia],NM,6.146689429,11.0310434,30.63276171
280,DJ'TEKINA//SOMETHING - Internet bitch P*Light Remix [N/A Reboot],NM,5.932563265,11.02784956,41.81238046
845,THE ORAL CIGARETTES - 5150 [Sotarks' Cataclysm],NM,6.576322302,11.02545735,27.30886719
654,SOUND HOLIC - Airman ga Taosenai (SOUND HOLIC Ver.) [Airman],NM,6.057371567,10.98159591,40.24155489
336,yanaginagi - over and over [With You],NM,5.959465799,10.97546393,48.18841456
466,BLOOD STAIN CHILD - MOON LIGHT WAVE [Extra],NM,5.767635832,10.97510547,24.82086858
657,onoken - Viden [Extreme],HD,5.701253135,10.92801242,37.23142265
960,[MAD] - Yoshi mune gimu ne gimune gimu negi mune gimu negi munegimunemashirubesuta [Extra],NM,6.747927434,10.92429944,8.557687337
901,Naoki Miki(CV.Takahashi Rie) & Ebisuzawa Kurumi(CV.Ozawa Ari) - Unhappy End World [Lasse's Extra],HDDT,5.431549498,10.88369341,39.27659118
65,TUYU - Songs Compilation [Sorrow],NM,5.095771097,10.84819856,42.69423591
34,DECO*27 - First Storm feat. Hatsune Miku [my Drops of Tears I'll turn to Sparks of Fire],NM,6.656586256,10.8407452,48.06621821
39,supercell - Mr.Downer [AF's Extra],DT,5.548707392,10.83073157,12.65863954
262,Saint Snow - DROPOUT!? [Kowari's Extra],NM,5.802104862,10.82243227,58.19609401
274,Serenity - Lionheart [Extreme],HD,6.442489526,10.7619911,44.46907121
115,Simple Plan - You Suck At Love (Speed Up Ver.) [Extra],DT,5.906967269,10.74002965,19.36484976
271,Nasko - Break Through [Extra],DT,5.06619137,10.73386723,16.34376991
545,Will Stetson - Snow Halation (feat. BeasttrollMC) [Gift],DT,5.892837826,10.72115092,19.41281342
783,Mage - The Words I Never Said [Affliction],NM,5.507512183,10.71659355,84.35248123
306,Mimomo & Kotomugi - Invisible [HLW's Runpappa],NM,5.612910579,10.68480066,44.17407249
169,Imperial Circus Dead Decadence - Danzai No Honoo To Koibito-Tachi No Rondo [Piercing Pain],NM,5.440268916,10.67234291,53.20637646
799,LiSA - Tsumibito [Desire],NM,6.214900176,10.63841594,32.65720574
251,Petit Rabbit's - No Poi! (nenpulse bootleg remix) [Rizia's Insane],HDDT,4.825472196,10.6353335,38.26888419
342,Various Artist - Oriental's Long Stream Practice & Training Maps 4 [BPM245 Invisible Frenzy],NM,6.309763467,10.57041873,161.4138921
149,Kyary Pamyu Pamyu - Furisodation (DJ HKT's bootleg MIX) [Drunk on Love],NM,5.66107755,10.55444087,60.94839456
470,Nekomata Okayu - Wakusei Loop [Orbit],HDDT,4.962425762,10.52030244,29.83480463
464,Apocalyptica - Reign of Fear [VI],HD,6.237214053,10.48793309,61.09671918
494,dj TAKA - quaver [NiNo's Extra],HDNF,6.17796988,10.48254324,33.55429655
278,u's - Korekara no Someday [Guy's Extra],HD,5.497953431,10.47237699,19.82422959
504,Mage - The Words I Never Said [Regret],NM,5.753690999,10.4702105,76.39660256
543,Mage - The Words I Never Said [Regret],NF,5.753690999,10.4702105,76.39660256
826,Mage - The Words I Never Said [Regret],NM,5.753690999,10.4702105,76.39660256
484,Sabaton - The Last Stand [In The Name Of God],HD,6.232630083,10.4659832,25.03599032
523,Culprate - Beast (Vorso Remix) [JeZag's Insane],NM,4.603033369,10.46228713,47.96623945
832,"otetsu - Minamo no Sakura, Yume wa Sakayume [NiNo's Extra]",HD,5.616417746,10.45434852,25.34404896
815,Sarah Connor - Cold As Ice (PH Electro Remix) (Nightcore Mix) [Rikka's dunno],NM,5.929311065,10.42912586,28.57219703
410,halca - Kokuhaku Bungee Jump [Sentimental Crisis],NM,5.912581053,10.36970147,36.20733108
152,positive MAD-crew - Mynarco [Extra],NM,5.517387813,10.33581624,49.23204065
852,nmk - sola [Extra],NM,5.696060152,10.3209835,53.04878332
113,96neko - Uso no Hibana [NiNo's Extra],NM,6.103744691,10.28867979,37.71914977
249,96neko - Uso no Hibana [NiNo's Extra],NM,6.103744691,10.28867979,37.71914977
914,SHADOWRAZE - SHOWDOWN [add222's zxc],NM,7.253760188,10.28086582,11.14745382
669,xi - Blue Zenith (Cut Ver.) [A r M i N's Extreme],NM,6.060527165,10.27974172,53.18608269
877,Hyadain - Megaman Mix [Marathon],NM,2.804549855,10.2732331,50.48093781
49,Panda Eyes & Teminite - Immortal Flame (feat. Anna Yvette) [Eternal Blaze],NM,7.003500155,10.27071008,18.2834852
404,Natsuiro Bikini no Prim - Nagisa no Koakuma Lovely~Radio [fanzhen's Expert],NM,5.321504901,10.2336985,33.29258242
900,Ice Nine Kills - IT Is The End [Mimari's Extra],NM,5.738198927,10.22989628,54.48187787
185,fourfolium - SAKURA Skip [Press START],HDDT,5.098329721,10.21098064,41.00853745
190,THE ORAL CIGARETTES - Flower [Vagueness],NM,6.596428826,10.20076431,38.46591687
961,Hana - Kuukirikigaku Shoujo to Shounen no Uta [Wonderful Everyday],HR,5.997634666,10.19238981,31.39892573
15,UROBOROS - Black Swallowtail (TV Size) [Flezlin's Extra],NM,6.290803138,10.18252523,36.53995292
596,THE ORAL CIGARETTES - 5150 [Expert],NM,6.1500094,10.17039697,32.27436236
574,MOMOIRO CLOVER Z - SANTA SAN [1-2-SANTA],NM,6.317826037,10.12036345,21.01715034
991,KASAI HARCORES - TRIPLE PLAY [Triple Play],NM,5.595594541,10.08791213,46.9137079
257,Azusa Tadokoro - Koroaruki [Extra],NM,6.191279037,10.08774827,35.12342218
614,Kitadani Hiroshi - OVER THE TOP [KING OF PIRATES],HDHR,6.775510002,10.08662023,32.82984722
453,Bentham - Chicago [Sky City],NM,6.6796513,10.05542938,15.00320897
186,UNISON SQUARE GARDEN - Phantom Joke (TV Size) [A r M i N's First Order],NM,6.34962688,10.0106497,30.50785978
532,Tatsh - Xevel [Extra],HD,5.38187535,10.00783619,54.66900364
536,765 MILLION ALLSTARS - UNION!! [We are all MILLION!!],HD,6.250291569,9.960917342,26.84206572
593,Minase Inori - Bokura wa Ima [Believe us],NM,6.401894539,9.949180052,46.6203221
769,Hana to Onyx - Ariadne [False Love],NF,5.734341174,9.948993103,24.73673959
946,"Chito (CV: Minase Inori), Yuuri (CV: Kubo Yurika) - More One Night (Assertive Hardcore Bootleg) [short ver.] [One More Time]",HDDT,5.325603214,9.946239086,27.42233714
584,Hoshimachi Suisei - GHOST [Meg's Extra],NM,5.622262635,9.899857546,40.55849924
465,Kondo Akihisa - Black Night Town (TV Size) [Vengeance],NM,6.040966601,9.876556077,9.075086929
680,Hana - Sakura no Uta [litoluna's Extra],HD,5.504154786,9.76091287,28.33907011
522,xi - Aragami [Another],HDDT,5.011606937,9.734612018,60.2058509
979,RYUWAVE - ROLLING PANDEMONIUM (Ata Remix) [Phoenix Bird (Technical Streams)],NM,5.942326354,9.719870323,23.19630886
80,Nekomata Master+ - chaos eater -IIDX edition- [Hyper],EZ,3.170639496,9.690212726,10.94173181
156,Camellia feat. Nanahira - finorza [Collab Another],NM,4.80792409,9.661555916,31.97112312
204,THE ORAL CIGARETTES - ReI [Mir's Extra],NM,6.135169914,9.648382742,30.72706636
449,Tyrfing - Verflucht [Another],HD,5.856943221,9.64096815,44.61773502
359,Timothy (Chitose Morinaga) - Michi no Timothy Kimi no Kimochi [please help],NM,7.647171051,9.629288201,6.406427571
570,xi - Halcyon -Long Version- [Demigod],NM,5.314979143,9.598523757,51.1378671
482,Memme - Plasma Gun [Extreme],NM,6.457730436,9.595066252,38.91592249
47,Reol - Asymmetry [captin's Extra],HD,5.968649924,9.554081325,29.38227274
195,Omoi - Hey William (New Translation) [oko's Bright Light Insane],DT,3.906569621,9.549559701,33.40622831
209,Suzuyu - Love Emotion! [joker's Insane],DT,4.145521695,9.525371618,23.72348474
969,THE ORAL CIGARETTES - Flower [Cataclysm],NM,6.270949032,9.485461308,33.11835673
750,AKINO from bless4 - MIIRO [Miiro],NM,5.459550911,9.477466305,28.33599123
421,positive MAD-crew - Mynarco [Withdrawals],NM,6.017462028,9.447149036,44.86478759
520,VINXIS - Sidetracked Day [Daydream],NM,5.40089956,9.420331504,74.76685104
514,MISATO - Necro Fantasia [Lunatic],NM,6.051965811,9.3798585,21.26675422
181,"nano - Star light, Star bright (TV Size) [Destiny]",NM,6.310230286,9.354090817,17.18576461
407,senya - Songs Compilation [Marathon],DT,4.103416884,9.343470346,53.25746798
705,Demetori - Seijouki no Pierrot ~ The MadPiero Laughs [Lunatic],NM,4.902603704,9.341645014,43.92851525
763,NOMA - PEPSI * MAN [I AM THE PEPSI MAN],NM,6.04150716,9.333320633,23.29547154
137,KikuoHana - Desert Theater [Battle's Insane],HD,4.71153098,9.25242556,27.04917289
120,ShinRa-Bansho - Kakumei no bullet [UberFazz's Lunatic],NM,5.015295528,9.242337068,39.67149081
379,KNOCK OUT MONKEY - BRAVE OUT (TV Size) [THE TRUTH],NM,6.328118931,9.241576315,28.88347992
170,"kis-kis - ne uchi (Cut Ver.) [stop feeding me all this content, my head feels bloated]",NM,6.419715776,9.223575628,13.24299812
491,96neko - Uso no Hibana [Monstraia's Extra],NM,6.309047266,9.172721011,23.46852199
953,Bilibili Douga - Night of Feifan Brother [Feifan Bro],HDDT,4.702272119,9.156491068,62.06383259
502,DIALOGUE+ - Omoide Shiritori [Koori's Insane],HDDT,5.021185116,9.129535305,29.93729468
228,ClariS - Gravity [Insane],DT,4.731764585,9.114350679,36.03313396
225,Sangatsu no Phantasia - Pink Lemonade [Expert],NM,5.415587621,9.094109762,36.03538011
121,Phao - 2 Phut Hon [2p51],NM,4.733015446,9.090368807,25.33324667
810,Vickeblanka - Black Rover (TV Size) [Extreme],NM,7.002059016,9.070915137,14.76142015
683,Nogizaka46 - Yubi Bouenkyou (TV Size) [Glaceon's Extra],HDDT,5.540147255,9.066996095,13.57768089
934,"Unlucky Morpheus - Top of the ""M"" [Isomir's Extreme]",HDHR,6.29019058,9.054138085,35.31011645
689,Abe Mao - Kotae (TV Size) [Lost],NM,5.531718998,9.051120688,23.10023707
226,Yuyoyuppe - -ELIS- [Extreme],HD,6.42323851,9.040358441,42.85828713
838,REDALiCE feat. Ayumi Nomiya - Little Star [Insane],HDDT,4.804358407,9.038888651,41.84966444
802,LADYBABY - Nippon Manju [TheMefisto's Insane],HD,4.963502391,9.027590862,47.83942743
572,Nakiri Ayame - KING [Cruelty],NM,5.247773036,8.984977404,23.22481133
382,"AliA - Kakurenbo [Ready, Set, Go!]",NM,6.097019424,8.984529465,39.03123088
599,"AliA - Kakurenbo [Ready, Set, Go!]",NM,6.097019424,8.984529465,39.03123088
27,Brian The Sun - Lonely Go but too many LONELYS [LONELY LONELY LONELY GO],HDDTNF,7.164170213,8.970285723,20.93730005
592,Morimori Atsushi - PUPA [Butterfly],HR,6.113212385,8.955017102,45.62117625
917,PassCode - Ray [Extreme],NM,6.287865116,8.946063571,33.70479476
0,ZYTOKINE - Dancing Dollz feat. cold kiss - REDALiCE Remix [Extra],HD,5.378838081,8.9321081,41.16785481
59,TEARS OF TRAGEDY - Spring Memory [Satellite & ponbot's Bittersweet Memories],HD,5.331742975,8.920204143,31.68700137
601,Reol - Asymmetry [P A N's Extra],NM,5.488201046,8.874496181,33.10141534
634,PinocchioP - SLoWMoTIoN [Marathon],HDDT,4.596751108,8.868798882,52.08317908
977,PinocchioP - SLoWMoTIoN [Marathon],HDDT,4.596751108,8.868798882,52.08317908
773,Marcioz - Mate Um Bonito Hoje Mesmo! [Extreme],NM,6.343043699,8.862717707,12.58893747
760,nowisee - confusion [Mordred's Expert],NF,5.763954177,8.842152128,36.33434185
505,-45 - Totenblume [Flower of the Dead],DT,4.267417416,8.813693202,59.33002197
926,-45 - Totenblume [Flower of the Dead],DT,4.267417416,8.813693202,59.33002197
682,THE ORAL CIGARETTES - Monster Effect [P4nde's Expert],DT,5.029118496,8.77567067,31.3275504
716,Loki - Wizard's Tower [Ultimate Magic],HR,6.284486193,8.764633689,23.22167728
258,Kurosaki Maon - Gravitation (TV Size) [Imagine Breaker],NM,6.796460524,8.745343003,17.1986592
187,DECO*27 - Streaming Heart feat. Hatsune Miku [Extra],NM,5.386261211,8.730875704,27.66543267
590,MISATO - Necro Fantasia [Lunatic],HD,6.051965811,8.717577867,20.12604416
923,Zekk - Kaleidoscope [Down's Insane],HDDT,4.31137507,8.697881463,45.15794064
488,Yokomin - Yukari [from Love to Grief],NM,5.546875858,8.679719567,43.4275756
213,GYZE - HONESTY [HEART OF SORROW],NM,5.331063823,8.667805719,77.68988102
667,Inori Minase - Yume no Tsubomi [Promise],NM,5.997925103,8.657232407,31.17469703
508,Hoshimachi Suisei - phony [Sui-chan wa Kyou mo Kawaii!],NM,5.149536083,8.655333692,35.75681782
124,DragonForce - Ashes of the Dawn [Insane],NM,4.740297909,8.63970104,45.6885714
348,"Aethral - It's Boss Time, dude [$$$$]",HD,5.55875591,8.635256829,30.02896241
568,MASAKI (ZUNTATA) - Touhou Kijinretsu [ItsWinter's Insane],NM,4.859252415,8.627268757,39.13485747
955,DragonForce - Defenders [Legend],HR,6.168204274,8.626376012,45.23712553
785,Baby's breath - Kusabi [Flame Haze's Insane],NM,4.776886248,8.597187814,38.6651378
982,Basslovers United - A+ Superstar (NeoTune! Remix Edit) (Nightcore Mix) [Insane],DT,4.672391309,8.581455526,28.72779672
425,Aiurabu - Kani*Do-Luck! (TV Size) [Extra!],HDDT,5.555144668,8.572312479,11.19669271
605,Camellia - Fastest Crash [Collab Insane],NM,4.733254404,8.515675718,33.5347966
368,TheLaxOne - Skrillex Circulation [Rekt!],HD,6.301633054,8.512063012,15.81650242
366,Tsukumo Sana - Astrogirl [BEEEG Galaxy],NM,4.883675147,8.511247809,29.9166895
224,Angerfist - Knock Knock [I am the danger],NM,5.83623582,8.505349435,26.4411473
739,Yousei Teikoku - still alive [yami],NM,5.16850201,8.500435158,46.43036013
706,Nanamori-chu * Goraku-bu - Happy Time wa Owaranai [Expert],HR,5.943618072,8.467449789,20.22046154
198,Hanazono Tae (CV: Otsuka Sae) - Hanazono Denki Guitar!!! [Expert],NM,5.808798934,8.445660287,33.95154533
639,Fred V - Already Disappeared [Insane],DT,4.288104776,8.442157301,43.16748341
463,Halozy - Secret Sister Complex [Flandre Scarlet],HDDT,4.169173539,8.441858313,39.02840723
412,Demetori - Kagayaku Hari no Kobito-zoku ~ Counter-Attack of the Weak [Extra Stage],HR,5.879635971,8.42289787,46.32891735
661,Set It Off - Horrible Kids [Kuki's Extra],HDDT,5.668207613,8.414595342,10.43973866
335,S3RL - Bass Slut (Original Mix) [Reform's Filthy Expert],HDDT,5.296457515,8.363020927,12.78094654
650,Pharmacist - North Memphis [808],HD,6.136984033,8.352697507,7.633096593
577,Hana - Songs Compilation [Sakura],NM,5.482436578,8.347500276,31.06878421
704,Uesaka Sumire - EASY LOVE (TV Size) [TEASING MASTER],NM,6.081345601,8.341682802,19.3684866
974,"Wizet, Nexon - Various BGM [Glacier Adventure]",HD,4.509083646,8.313345382,46.57228645
423,Various Artists - Jump & Stream Practice [Settia's High Free Spirits [Fleet]],NM,7.293386995,8.307514191,7.970612964
116,Kano - Stella-rium [Extra],NM,5.64566802,8.302713056,36.95652468
814,kakichoco - Zan'ei [Illusion],NM,5.578497392,8.302601452,37.19952983
819,kakichoco - Zan'ei [Illusion],NM,5.578497392,8.302601452,37.19952983
272,team Umifure - DEEP BLUE TOWN e Oide yo [Mir's Expert],NM,5.025260825,8.208244364,34.97812883
283,MIMI feat. Hatsune Miku - Ai no Sukima [Radiance],DTNF,5.794779357,8.188793461,11.79407891
133,Ayane - FaV -F*** and Vanguard- [Happiness],NM,5.949963528,8.137007994,26.81902532
334,Roselia - This game [Last Game],NM,5.612609502,8.093556524,23.20333183
712,ELECTROCUTICA - Dependence Intension [AERIL'S INSANE],NM,4.50460107,8.07898372,33.55780959
533,xi - Ascension to Heaven [Extra],NM,5.638513605,8.077282309,69.92657928
762,xi - Ascension to Heaven [Extra],NM,5.638513605,8.077282309,69.92657928
768,Bliitzit - Team Magma & Aqua Leader Battle Theme (Unofficial) [Catastrophe],NM,6.413248499,8.075399846,10.88795652
635,Yuyoyuppe - AiAe [Another],NM,4.705918789,8.058991262,51.67363286
476,Seiryu - BLUE DRAGON [Kyshiro's Extra],NM,5.837044847,8.039055787,28.4917695
674,Angerfist - Knock Knock [Insane],HDDT,4.930770867,8.014713061,30.2481305
847,UNDEAD CORPORATION - Yoru Naku Usagi wa Yume o Miru [Lunatic],NM,5.195631744,8.012089618,51.99973582
740,cYsmix - triangles [Expert],NM,4.957406434,8.010479391,24.60841336
726,Memme - Plasma Gun [Another],DT,4.88070625,8.004608263,34.59563439
558,THE ORAL CIGARETTES - ReI [Suou's Insane ft. torriru],HDDT,4.641608644,7.986985928,49.99734624
7,Ray - km/h (TV Size) [Gotta Go Fast!],NM,6.467316462,7.975696344,19.21098509
125,Wakeshima Kanon - Not For Sale Fossil [Frail],HD,6.184569051,7.967477273,21.45022921
685,Frederic - oddloop [queerish dances],NM,5.263776304,7.950674717,25.55831065
333,Reol - No title [Insane],HD,4.724431734,7.949025246,29.40744911
220,Inori Minase - Yume no Tsubomi [Promise],HD,5.997925103,7.926491655,29.01657914
976,455-38B - G e n g a o z o - f o o n [Insane],HD,4.025744554,7.924686386,52.15376428
69,07th Expansion - rog-unlimitation [AngelHoney],HD,6.118307896,7.913098216,72.08868308
444,96neko - Buriki no Dance [Delusion],NM,5.964545278,7.910503,51.92023216
56,An - artcore JINJA [Lunatic],NM,5.014191541,7.904580061,30.38983574
89,Yamajet feat. Hiura Masako - Sunglow [Harmony],HD,6.246191308,7.881259438,22.60710074
148, - accordion [Extreme],NM,7.02802679,7.860012781,3.26904895
999,"25-ji, Nightcord de. x Hatsune Miku - Jack Pot Sad Girl [Marionette Inside the Box]",NM,5.238657508,7.858027132,22.21127856
992,THE ORAL CIGARETTES - 5150 [Extra],NM,6.180439306,7.841493946,24.93104089
573,sakuzyo - Imprinting [Ayaya's Expert],NM,5.670057468,7.835518029,52.16452437
112,TrySail - Utsuroi (Short Ver.) [browiec's Wisdom],NM,6.527377594,7.803796925,9.912870619
583,Hoshimachi Suisei - Ranbu no Melody (Cut Ver.) [Mugetsu],NM,6.209543838,7.801298854,24.86316329
100,yuikonnu - Byoumei Koiwazurai [Insane],HDDT,4.546805343,7.784366992,26.59403758
241,toby fox - Finale [Determination],HD,5.799902745,7.751621473,30.11216052
51,Trivium - Down From The Sky [Heavensfall],HD,5.08222835,7.706225651,43.38743324
858,Ichigo - Shinkuu no Merankori [Extra],HR,5.787258807,7.691218265,28.8291464
376,yuikonnu - Ai no Scenario [Insane],DT,4.273107777,7.679735432,36.06511415
670,Dark PHOENiX - Taketori Hishou [Extra],NM,5.049798086,7.633980826,50.32301946
310,Nanahira - Chikatto Chika Chika [Reform's Expert],HDDT,5.433874875,7.611739507,10.73685592
626,Reol - Asymmetry [-Leadercela-'s Insane],NM,4.901138088,7.586170773,30.36228936
307,FROZEN QUALIA - Present [Petal],NM,5.681956022,7.540011232,31.20217226
938,I love you Orchestra - Coconut Love [Expert],NM,5.542809901,7.539486897,32.03576322
833,yuikonnu - Yume Chizu [Another],NM,5.120760448,7.52029397,29.39090505
218,Colors*Slash - Colors Power ni Omakasero! [Mitsuboshi Jump!],NM,6.152124002,7.508526463,18.7013439
907,Colors*Slash - Colors Power ni Omakasero! [Mitsuboshi Jump!],NM,6.152124002,7.508526463,18.7013439
442,REDALiCE - Pekorap Tropical House Remix [Extra],NM,5.760897256,7.502121651,16.61816065
653,Draw the Emotional - Sad spring [Akitoshi's Expert],NM,5.5248549,7.501715251,47.23091904
709,Shiggy Jr. - oyasumi (Speed Up Ver.) [Extreme],NM,6.879679119,7.500959224,12.38919191
600,Station Earth - Cold Green Eyes feat. Roos Denayer [Reform's Expert],HDDT,4.981911199,7.469201688,17.99504852
19,Bliitzit - Team Magma & Aqua Leader Battle Theme (Unofficial) [Catastrophe],HD,6.413248499,7.462405774,10.18440468
