replay_idx,beatmap_name,mod_str,nm_stars,num_objects,neg_loglik_SS,neg_loglik_S,neg_loglik_FC
709,Shiggy Jr. - oyasumi (Speed Up Ver.) [Extreme],NM,6.879679118983509,195,19.890151289647452,8.472045571929831,7.500959223629551
710,Iguchi Yuka - Platinum Disco (TV Size) [Gu's Hard],DT,2.8180780502792953,209,11.351922258278405,2.6273345098472167,2.1615890062151863
711,Imperial Circus Dead Decadence - Uta [Collab],NM,5.093824903114868,1867,161.26407157306292,40.54048979937388,28.75463014436846
712,ELECTROCUTICA - Dependence Intension [AERIL'S INSANE],NM,4.504601070380006,1076,66.16031278454376,19.3712983316639,16.098233818067314
713,Silvia - Vertex Gamma [GAMMA],NF,7.887110117278187,650,212.94387994705158,75.6706488475572,36.55023856805434
714,Dark PHOENiX - Ryokugan no Jealousy [Green-Eyed Monster],NM,6.819662027980455,1676,157.7793942657535,62.64700832815924,55.92035802618302
715,THE ORAL CIGARETTES - GET BACK [Somewhere],NM,6.055971524853004,453,31.550230603501877,9.79968393835488,8.297858666097609
716,Loki - Wizard's Tower [Ultimate Magic],HR,6.284486193426295,673,43.27425518151574,13.477907206169997,11.93588477514092
717,AZKi - Fake.Fake.Fake [Collab Extra],NM,5.732946180419504,1026,78.17338055718758,28.75785733609923,25.453510826942008
718,Polyphia - O.D. [VINXIS' Extra],NM,5.4334808263357806,763,69.20178248863166,26.400767489111168,21.789772036557956
719,Wagakki Band - Tengaku [Uncompressed Fury of a Raging Japanese God],NM,7.812080742335351,1510,147.97498705960115,56.16662012103776,48.11309002169761
720,Zedd - Clarity (feat. Foxes) (kamome sano remix) [The Song Is About a Tragic Love],HDHR,5.486313618067079,1272,83.99912174148474,17.396718270495537,13.732827502158216
721,TUYU - Doro no Bunzai de Watashi dake no Taisetsu o Ubaouda nante [Hard],HDDT,3.380556668047305,531,23.477047680677135,8.329895642495453,7.329468648346127
722,Fractal Dreamers - Gardens Under A Spring Sky [Hyper],HD,4.67013488967702,589,65.08480178814281,12.139746585772231,6.686180318470808
723,Mob Psycho 100 (MOB CHOIR) - 99 [100%],NM,6.493769920957494,1032,94.50541839620699,26.966959664185804,21.644314816861847
724,The Winking Owl - Bloom [Blossom],NM,6.17247222499859,877,74.06410002024141,22.23462682547609,17.302760948738648
725,Fujiwara Chika (CV: Kohara Konomi) - Chikatto Chika Chika (TV Size) [Chika],NM,5.795931512180427,277,16.179450932347727,6.109303700604275,5.7890946044499545
726,Memme - Plasma Gun [Another],DT,4.880706250218841,257,42.603334512444185,12.00568879956898,8.007700487802532
727,Akatsuki Records x Liz Triangle - First Memory / Next Memory [Marathon],NM,5.320512305459902,1770,106.73488278778224,26.45695568395753,21.754957729977487
728,Yorushika - Deep Indigo [That's Why I Gave up on Mapping],HD,7.168995355888112,1064,83.36037133867201,33.72978599776248,30.993887332646032
729,OwataP - Turkish March - Owata \(^o^)/ [<Normal Mode>],NM,5.861852271516427,735,124.54095809145639,34.23004794793994,21.77119654914253
730,Sellouts - Spotify Ads [AWESOME SCREEN AWESOME CAMERA LONG LASTING BATTERY LIFE],NM,8.59713157132467,280,60.090122297193844,41.09251585112941,39.74102387559986
731,LiSA - No More Time Machine -TV ver.- [Kanto's Insane],HDDT,3.446365059972634,282,14.931688817797346,2.9701565202802236,2.265543712889757
732,Tech N9ne - Speedom (WWC2) (feat. Eminem & Krizz Kaliko) [Extreme],NM,5.8561712873096265,1484,142.70291594453226,44.95956157382175,37.19661081280578
733,Mariya Nishiuchi - Don't let me down [Hard],DT,3.0333901207927205,213,9.817948155689717,2.4358298614150584,2.1163996838258803
734,REDALiCE - Great nano desu [Insane],NM,5.252775982693233,1345,227.75635068201393,40.33219749695286,14.925056060932743
735,"Pyxis - Koise yo Minna, Hai! (TV Size) [Hai!]",DT,5.232494643395198,141,16.795074926996456,6.111065184761625,5.250698497318711
736,Nashimoto Ui - AaAaAaAAaAaAAa [SMOKELIND's InSaNE],HDDT,4.365434275490048,339,15.959868452153836,5.428359640134868,4.834348625767999
737,Silentroom - Nhelv [iniquitatem],NM,6.42599838139083,794,93.04789582493908,44.785247275326206,39.811707204763074
738,Uchikubi Gokumon Doukoukai - Futon no Naka kara Detaku Nai [Advanced],HDHRSD,2.3135628462581463,350,18.283063562901543,3.849557096575179,3.1656777789302777
739,Yousei Teikoku - still alive [yami],NM,5.168502010387958,796,103.29014142192614,21.533455401897683,14.390436087556667
740,cYsmix - triangles [Expert],NM,4.957406434202866,509,34.45148984276701,11.617946313547963,9.843071489244005
741,S3RL - Pika Girl [Insane],NM,4.5726197896439436,628,58.578610056043736,12.894288662771553,8.978988000168652
742,Jamie Christopherson - It Has To Be This Way (Platinum Mix) [NORMAL],HR,2.463856194310458,293,12.741615038391751,3.091902560835251,2.6504410373051908
743,NOA - Monsters [<>],NM,7.9974616579832984,362,91.11825345153224,46.73913258130712,43.085242550750834
744,"Poppin'Party - Live Beyond!! [Let's Live, Smile, Run, and Shout!!]",NM,6.172393291225098,1368,87.65910003770016,28.06097932526846,24.44100475135535
745,Brad Breeck - S2 Trailer Theme [Beware],DT,4.17944829189361,210,17.540212993712224,4.212135658219016,2.8965846711233736
746,Yooh - LegenD. [GRAVITY],NM,6.106248069894873,697,70.90635755780256,27.179204286402257,23.224456306614854
747,Ricky Montgomery - Cabo [Hard],NM,3.0214753719711043,344,27.592738944193123,6.705542421488406,4.895521001168094
748,Mrs. GREEN APPLE - Ao to Natsu [Reform's Summer],NM,6.137167591692602,380,23.420086279271697,8.21135191538621,7.485929865932923
749,Emiru no Aishita Tsukiyo ni Dai San Gensou Kyoku wo - ito [Petal],NM,6.772517000714799,1449,209.5629740001008,88.2318038127776,78.15019900548955
750,AKINO from bless4 - MIIRO [Miiro],NM,5.459550910945023,967,61.73856250227871,18.512797210390147,16.163053773377257
751,Mutsuhiko Izumi - Chinese Snowy Dance [Insane],NM,4.722981584904357,511,69.05529199163844,13.383393063548064,6.911684478093922
752,Wakeshima Kanon - Tsukinami [Nostalgia],HDNC,6.14668942876174,1247,77.40291605975678,16.10589812155831,12.846412570341778
753,"Imperial Circus Dead Decadence - Yomi yori Kikoyu, Koukoku no Tou to Honoo no Shoujo. [Kurushimi]",NM,8.22540175961293,2999,532.2181210193172,197.893861636208,155.85881122314004
754,Crystal Castles - Affection (Mr.Kitty vs Invisibles Remix) [Normal],HDNCHRFLPF,1.5490949323722871,42,1.5744234962838042,0.39104369581678966,0.3496967001395747
755,"Gabry Ponte, LUM!X, Prezioso - Thunder (Nightcore Mix) [Easy]",HDHR,1.723738667339039,186,16.308091499377685,3.8456872118675234,2.683396694605654
756,Helblinde - Imagine Breaker [woof],HD,7.501561424894503,559,54.88238037357135,25.332014579598574,22.734231660235874
757,Hanasaka Yui(CV: M.A.O) - Harumachi Clover [Halation],NM,3.8902193140686285,111,8.500248040724868,2.015794652514845,1.6458901833276167
758,Yasuda Rei - Passcode 4854 (TV Size) [Dream],DT,4.136288598768499,226,11.082896887192035,4.034305864198797,3.783240932299662
759,SMiLE.dk - BUTTERFLY (UPSWING MIX) [INSANE],NC,4.172768427343428,374,39.026782705698515,6.348890734460003,3.112543130326606
760,nowisee - confusion [Mordred's Expert],NF,5.763954176743389,867,69.75090714817567,17.996243701721,14.332037375988122
761,Victorious Cast - Take a Hint feat. Victoria Justice & Elizabeth Gillies (Speed Up Ver.) [I Think You Could Use a Mint],DT,5.332711408470686,214,18.467220563034605,7.746558106681489,7.284735672695789
762,xi - Ascension to Heaven [Extra],NM,5.638513605330002,707,115.98148251112119,24.758254480575218,11.702009092834556
763,NOMA - PEPSI * MAN [I AM THE PEPSI MAN],NM,6.041507160399819,247,32.62879262270929,11.713894409469262,9.333320633063327
764,BLACKPINK - Pink Venom [Taste That!],NM,4.652882638434272,547,28.028119877899364,7.88171125829925,6.867723742520333
765,CHiCO with HoneyWorks - Kessen Spirit [FLY HIGH!!],HR,6.502061097190486,1194,75.24519497215553,17.101036182145673,13.320073680332346
766,supercell - The Bravery (TV Edit) [Insane],HDDT,4.111834200081434,267,12.407178833770468,4.28745953345664,3.876425853020818
767,THE ORAL CIGARETTES - ReI [Rain],NM,6.399174135950932,1102,106.58556436840608,28.05278793550244,21.8414003411807
768,Bliitzit - Team Magma & Aqua Leader Battle Theme (Unofficial) [Catastrophe],NM,6.413248499271901,307,19.273944936263547,8.70775842735577,8.385989536167198
769,Hana to Onyx - Ariadne [False Love],NFV2,5.734341174271505,713,41.89645337380857,15.673753016441673,14.39316914638206
770,Post Malone - Circles [Insane],HDDTHR,3.769851321868846,458,18.437101215095787,4.062852943327603,3.4765385135665063
771,Kanpyohgo - Unmei no Dark Side -Rolling Gothic mix [Satellite's Lunatic],HDDT,4.729276591720684,1149,175.97577852789613,41.43145583925643,23.413233319897763
772,Lil Mosey - Blueberry Faygo [Extreme],NM,5.980199236948766,544,22.979269637278644,10.020005066938745,9.670666527321048
773,Marcioz - Mate Um Bonito Hoje Mesmo! [Extreme],NM,6.343043699070304,340,22.029636587311035,9.8906956263978,9.440697991235051
774,Katy Perry - Hot N Cold [pog],NM,6.396850683652939,187,23.153932947173566,12.386504280220588,11.911835615039243
775,Hayley Williams - Airplanes (Feint Drum and Bass Remix) [Nostalgia],DT,4.376018398521696,159,6.917030542746442,2.8687237090548336,2.690244914414583
776,YOASOBI - Yoru ni Kakeru [Hard],NM,3.2218905994377494,665,47.85327433256244,11.497780553948463,8.886654794437646
777,Adit Sparky - Kalo Ngana Rindu Coba Dengar Ni Lagu [Kalo Susah],NM,2.910546785311383,213,17.861156568597945,2.8705014184659547,1.9157731543426477
778,xi - Blue Zenith (Cut Ver.) [TWO DIMENSIONS],NM,6.998108114395235,738,139.7905985774522,38.96067439500722,25.63363433632358
779,ClariS - Hitorigoto -TV MIX- [Hard],DT,3.4047975492043414,272,13.341602666298785,3.7882712614692626,3.302116650730123
780,Imperial Circus Dead Decadence - Danzai No Honoo To Koibito-Tachi No Rondo [Someday they will meet each other again],NM,7.038805852897091,1600,208.97840085556865,64.95973865187999,52.28207462992266
781,"Imperial Circus Dead Decadence - Yomi yori Kikoyu, Koukoku no Tou to Honoo no Shoujo. [Reverberation]",NM,6.8099895259797405,2327,330.4379557165901,97.27943533349635,64.48090344204184
782,Nekomata Master+ - chaos eater -IIDX edition- [Kyumo's Another],NM,4.945873273954036,490,38.13575106671482,15.853752743979648,13.556532013882315
783,Mage - The Words I Never Said [Affliction],NM,5.5075121829157565,1861,395.80058780333957,88.60264472462272,40.3337616564336
784,ALiCE'S EMOTiON - Dark Flight Dreamer [Shawajoy's Lunatic],NM,5.288097234210721,925,83.0766070582015,18.869845390754065,13.30250871807833
785,Baby's breath - Kusabi [Flame Haze's Insane],NM,4.77688624832456,1089,84.88336154359355,20.70326410106431,15.957248993264269
786,THE ORAL CIGARETTES - Sesshoku [Apocalypse],HD,6.656151414700202,781,67.8571929005867,22.273309479342355,19.00467754737895
787,9mm Parabellum Bullet - Inferno [Tortured Soul Extra],NM,6.66107865644096,558,85.16983623432287,17.636793750496718,9.157746587353778
788,Poppin'Party - Time Lapse [Insane],DT,4.694678967172239,307,18.88359712209381,7.422343270685798,6.689153420679091
789,suzumu - Tokyo Teddy Bear [Lunala's Normal],HDDTHRFL,2.4079737231465614,364,9.968974479250042,2.6884550326203267,2.3707747429878685
790,Kano - Walk This Way! (Cut Ver.) [Happiness!],NM,7.866514471896712,516,46.14890524449418,21.407971143307396,20.264182267421287
791,Shikiura. - Garandou no Nou ni Ai o Choudai [Expert],HR,4.9625512750595195,221,24.207952081003164,4.624470971538131,2.792790504149139
792,ClariS - Hitorigoto -TV MIX- [Little's Hard],HDDTSD,3.3002919358516287,249,11.781219949157974,3.0454757203996845,2.55618558121561
793,Niko - Made of Fire [Oni],HDDT,5.432057248390203,403,69.08417590921869,31.495685611213947,28.039684523861656
794,ClariS - Hitorigoto -TV MIX- [Xxdeathx's Insane],NM,4.942731250495896,312,17.627133210866443,4.976996898562824,4.415472391297856
795,Nico Nico Douga - Dr. KBC [Hyper],HR,3.3626803922453776,183,7.79617684313824,1.5030484743013424,1.2502648425812903
796,Laur - Sound Chimera [Chimera],NM,8.208373552214619,1650,302.6032018715571,156.5374965020377,139.82284282658614
797,Neko Hacker - Kuishinbo Hacker feat. Kuishinbo Akachan [EX],HDNF,5.668591916408603,908,98.95549148297678,39.972122993105174,36.21550785286388
798,9mm Parabellum Bullet - Inferno [Agonizing Insane],NCNFSO,4.66243904156012,347,28.292656247143544,4.947518133884896,3.0351522833446722
799,LiSA - Tsumibito [Desire],NM,6.214900175781255,993,76.31585368038522,23.41587029292083,19.909000350115914
800,Tamura Yukari - MERRY MERRY MERRY MENU... Ne! [Kencho's Insane],HDDT,4.293985114879318,242,12.033081496644462,4.141100797670084,3.6969231653037236
801,Rings of Saturn - Senseless Massacre [Fenza's Genocide],NM,6.911083756179057,573,130.37695168922605,39.93572794341273,20.72912577724344
802,LADYBABY - Nippon Manju [TheMefisto's Insane],HD,4.963502390873661,1388,140.53395380785682,28.882249806737146,18.59262858855095
803,THE ORAL CIGARETTES - Mou Ii kai? [NiVo's Extra],HR,5.837338829344761,557,61.22726040820134,12.088284469381188,7.69921291023304
804,Panda Eyes & Teminite - Highscore [Extra],NM,6.011725066874355,835,54.85961674404457,18.77557550113071,17.134909670490824
805,Sougetsu Eli - Aoi Chou [Transient],HDHR,6.067796695074932,850,49.286791280287474,13.794743655665371,12.31633474570354
806,dj TAKA - quaver [Reform's Insane],HDDT,4.820982888854335,231,16.25137821569655,6.2939090962216895,5.604648518495121
807,MYTH & ROID - HYDRA [AKITOSHI'S HARD],HDDT,3.5061921238520037,191,13.03951637336184,3.780764364214551,3.0231272701483958
808,Breathe Carolina & Sunstars - DYSYLM [Extra],NM,5.652702432457231,542,40.44854410326685,15.842950260700345,14.694080077102388
809,paraoka - REAL210 [Arles],NM,6.447282337343228,842,89.26693791356593,35.70212109192874,30.9414388463919
810,Vickeblanka - Black Rover (TV Size) [Extreme],NM,7.002059015533613,367,24.533669414049243,10.31285435143562,9.772249716175008
811,Memme - Plasma Gun [eXtra],HDHR,5.274730875405114,352,31.284884651141635,5.906279141008284,3.7810783370361207
812,The Cab - Angel With A Shotgun (Sped Up Ver.) [Insane],DT,3.99586150132003,196,12.604106511170047,4.025331188802702,3.50575639303687
813,Starset - My Demons [Survivability],HD,5.455327783941995,676,29.977876594010837,8.68997789106412,7.829112904845904
814,kakichoco - Zan'ei [Illusion],NM,5.578497392458393,1112,99.72069419326743,23.27575515863842,17.781107804557568
815,Sarah Connor - Cold As Ice (PH Electro Remix) (Nightcore Mix) [Rikka's dunno],FL,5.92931106535353,723,60.37833522023469,18.345963232339827,15.891441886637393
816,DJ TOTTO feat. *spiLa* - illumina [expert*],NM,5.2719494823134605,532,55.75514401670818,13.570535392896971,9.224844907071226
817,"Kirisaki Chitoge (CV: Touyama Nao), Onodera Kosaki (CV: Hanazawa Kana) - Taisetsu no Tsukurikata (Asterisk Remix) [Reform's Expert]",HDDT,5.079381800562585,350,24.82118789622869,8.041795163732735,6.56283608121471
818,TheLaxOne - Skrillex Circulation [Hard],DT,2.94029981686834,194,10.638738269997736,3.1149029510627457,2.5908620279776744
819,kakichoco - Zan'ei [Illusion],NM,5.578497392458393,1112,99.72069419326743,23.27575515863842,17.781107804557568
820,Chroma - I [Mamiko's HEAVENLY],NM,6.3594095024022055,596,67.20812234923012,26.286719359233487,21.701235062242958
821,KASAI HARCORES - Cycle Hit [Home Run],NM,5.746726771457218,1412,140.30856930560444,43.25009664377784,33.802784685604735
822,MIMI feat. Hatsune Miku - Ai no Sukima [Radiance],EZHD,5.794779356941696,226,26.315700887644077,15.255975729434137,14.397479359588983
823,Various Artists - 220bpm pack [Mynarco Addiction],NM,7.050281463418518,1763,254.31415497647833,85.7227836457759,63.578483997304005
824,Various Artist - Long Stream Practice Maps [Ai no Niwa BPM120],NF,3.2945251189356783,2011,522.3809876671803,84.05176180978344,18.338544070619772
825,SoundTeMP - Title [Connecting],HDHR,4.766868432163088,239,16.1671411974289,3.0601978799708722,2.3085564922720176
826,Mage - The Words I Never Said [Regret],NM,5.753690998545622,1728,311.35159019246106,65.3635936057869,28.905872000755835
827,Tatsh - Xevel [Extra],NM,5.381875350044293,653,96.15258091642198,24.273933662424017,14.869709423826379
828,DM DOKURO - Roar of the Jungle Dragon [Conflagration],HDHR,6.844403336563166,964,60.64228413114679,21.923122665880854,19.81354781175065
829,Nishigomi Kakumi - Garyou Tensei [Oni],DT,4.663861669016587,619,122.39054350449697,27.5615258293579,15.423493275238982
830,Hanatan - Torinoko City [Insane],HDDT,3.8290494071833816,654,51.831962260376656,10.159213710254573,7.334946635532109
831,TOOL - The Pot [High],NM,7.428424047257289,1595,161.59647757037297,64.85200493553606,57.40995457369209
832,"otetsu - Minamo no Sakura, Yume wa Sakayume [NiNo's Extra]",HD,5.61641774595974,570,42.66532596879217,14.760619839195034,12.994465345916705
833,yuikonnu - Yume Chizu [Another],NM,5.120760448365822,786,63.74175425322493,15.15079778508396,12.271415372634543
834,"Seth Everman - how to create the weeknd's ""blinding lights"" [mario and bowser kissing (illegal)]",HDDT,4.833484979402604,121,6.499868516659352,2.8877833561414517,2.7807689956753316
835,dj TAKA - quaver [Nevo's Extra],HD,6.36243678536656,254,17.767048323325042,6.544608216500918,6.049447001105385
836,Yousei Teikoku - Hades: The rise [Hardest],NM,7.003346837815217,1382,150.72647467190356,39.2593473671171,28.825316222694866
837,Reol - Streaming Heart [CRN's Extra],NM,6.323480057864983,741,46.92434744763329,17.676305255075683,15.768165041987281
838,REDALiCE feat. Ayumi Nomiya - Little Star [Insane],HDDT,4.804358407341698,484,56.53980878629295,16.13694084026865,11.1472384055549
839,Hyadain - Hyadain's Jojo Yujo (TV Size) [Hard!],NM,3.32123610035654,264,17.417931179651177,4.816980074410905,3.9837192083154824
840,Imagine Dragons - Warriors [1000lp challenger],HDNF,8.323390051890769,656,75.3611396713691,39.81941135724787,37.221544290171245
841,PSYQUI - Hype feat. Such (lapix Remix) [Seeing Stars],HD,5.745613208902262,1439,149.27846803967765,44.21384595119157,32.803612449599015
842,Kanpyohgo - Unmei no Dark Side -Rolling Gothic mix [FreeSongs' Rolling Hell],NM,6.56455982111187,1443,191.11892487344642,55.16209463393297,39.78258037261735
843,Jun.A - The Refrain of the Lovely Great War [SOLO],HDNF,5.365904850075618,1043,201.73613297110222,54.180958592024105,36.690314803855856
844,3R2 - Mischievous Masquerade [Casual],NM,6.055672154015285,384,46.56260891799733,23.743324918979766,22.01986588780583
845,THE ORAL CIGARETTES - 5150 [Sotarks' Cataclysm],NM,6.576322302047047,503,43.81656352762669,15.348649114117437,13.297328194951785
846,Nanahira - Chikatto Chika Chika [Normal],NM,2.011667385676643,144,10.770191211090083,3.468465054806177,2.8110260066500237
847,UNDEAD CORPORATION - Yoru Naku Usagi wa Yume o Miru [Lunatic],NM,5.195631744150684,950,86.8989627127637,20.57161570175259,13.18816514905194
848,Yasuda Rei - Passcode 4854 -TV edit- [Insane],DT,3.831027134886883,255,14.783363842375598,3.9720873237337013,3.4837581999101
849,gmtn. (witch's slave) - Illegal Paradise [Slavery],NM,7.1208519165345585,1046,180.6581795978354,76.45064304876242,64.78417271105955
850,Rameses B - Neon Rainbow (ft. Anna Yvette) [CBH's Hard],HDDTHR,3.456167190503482,322,9.176694511349021,2.1666624976887783,1.8906564006639321
851,Kidd Tetoon feat. Diego Smith - Illuminati (Cut Ver.) [Secreto],NM,5.028900126509875,437,23.72755149229955,6.291816040586427,5.623338419856895
852,nmk - sola [Extra],NM,5.696060151536302,917,120.54158024980984,27.495940853943114,17.05979199913424
853,Renard - Dash Hopes 3 [300 BPM Madness!],NM,7.446936917891108,383,115.23788897841348,41.75653989729741,16.776142141086897
854,[Kyoro] - Mochio- [Extra],NM,5.958117635184466,454,51.924081131342696,23.048466320649865,20.625027723319988
855,haisuinonasa - circle [Collab Hard],DT,3.6514405073005016,512,44.740042832641045,10.642300886459564,7.515408203065804
856,Yuaru - Asu no Yozora Shoukaihan (Speed Up Ver.) [Together],NM,8.226456986495114,700,81.877233067019,35.77324170116911,30.607073216713754
857,supercell - Kimi no Shiranai Monogatari -TV Edit- [Insane],NM,4.691665670365287,321,22.418429023549667,5.4238915193621375,4.4514669489528575
858,Ichigo - Shinkuu no Merankori [Extra],HRV2,5.787258807039185,900,63.76333934247488,16.387990822915963,13.694740470631974
859,xi - FREEDOM DiVE [Extra],NF,7.0554932285591425,1662,329.61880733132284,119.35468219973934,87.60880815255713
860,Falcom Sound Team J.D.K. - baresuta intachi(Remix) [Extra AR10],NM,6.83688405926884,943,86.62529894053814,26.899526005879334,21.586910941718905
861,Nakamura Meiko - Core of Spark [Dash the Heart],NM,6.452988455987439,1402,96.86260361950782,30.543676684169345,26.387662115831134
862,Hoshimachi Suisei - TALALALALALALALALALALALAAAAA LALAAAAAAAAAAAAA [Honig's Insane],NM,5.138414873934408,94,5.555087118734835,2.5064922945677175,2.4186332284490573
863,Hoshino Gen - DORAEMON [Hopzki's Normal],HDDTHRSD,2.245856641138288,193,9.863039386799375,2.198500583860097,1.753828668168773
864,the peggies - Kimi no Sei (TV Size) [Reform's Expert],DT,5.0175775476350335,319,22.381524530487066,8.069040552543006,7.206202594814902
865,MIMI feat. Hatsune Miku - Ai no Sukima [Insane],HDDT,4.515536576855376,207,12.792717834794558,4.6177060003059225,4.149849645007404
866,ZAQ - Caste Room [tomadoi & Karen's Ascension],NM,5.932821239378373,1134,90.46853776421726,30.582746067740196,26.180405393187442
867,ViViD - HIKARI (TV Size) [browiec's Insane],NM,4.49567413550735,287,11.081223964644504,3.6288063240640067,3.3082171828859277
868,ryu5150 - Louder than steel [Onlybiscuit's Extra],NM,5.6546793108430045,1713,187.36182352284158,53.40390708300614,38.78628391598442
869,Okazaki Taiiku - Kimi no Bouken (TV Size) [Reform's Extra],HDHR,5.386981816245355,317,11.455788281508285,3.1716932817049295,2.8212123325245737
870,toby fox - Last Goodbye [Determination],NM,5.771534023477088,348,20.409025988906222,6.386462294147706,5.848445887901265
871,Void - Just Hold on (To All Fighters) [Beginning],NM,6.105086622017596,2041,561.4632031808645,163.90016878744078,97.76399213302128
872,dj TAKA - quaver [Fiery's Extra],NM,6.366777915071929,233,14.857176464360009,6.9461984122045,6.602391856952479
873,Mitsuki Kotono - Fuyu ni Saku Hana [Nostalgia],HD,5.4499804094956,400,25.956521283201713,6.565071993586463,5.458772061532036
874,Serenity - Lionheart [Expert],DT,5.709619029031604,1347,245.8087182281137,67.58716639421861,39.89733519792473
875,Various Artists - Julaaaan's Triangle Jump Training 2 [On My Own],NM,8.80758823266472,260,95.90048252362296,61.5134268706801,59.231030925650366
876,Roses Epicurean - Yoru no Kodomo tachi [Shiro's Hollow],DT,3.775689040799715,145,12.198893874388855,2.5051708431797977,1.9485934122388178
877,Hyadain - Megaman Mix [Marathon],FL,2.804549854812267,1030,120.99718712540312,33.651948848698126,23.398076558079612
878,Eve - Gekka*Midare Botan [Meg&Roll_Pan's E-Xtra],NM,6.891694811670412,1180,146.65465229333188,47.61639967498348,37.737300435776994
879,Halozy - Genryuu Kaiko [Higan Torrent],NM,6.7688928202004846,1881,258.4965202255452,97.22735867522104,79.58512337136446
880,Charlie Darker & Far Too Loud - Nail Gun (Short ver.) [CIDOR Diff EzRX],NM,7.908704833575089,386,80.09995308868535,42.91628053248659,40.70365127009818
881,Evoluutiomies - Suklaapallit [Mukun Suklaapallit],HDDT,3.948780820768125,280,27.064600125759043,6.633568944305592,5.181440602514998
882,t+pazolite - Party in the HOLLOWood feat. Nanahira [EXTreme],NM,5.777577224380533,1017,66.8801761485155,16.880630644341064,13.356528081720576
883,S3RL - Bass Slut (Original Mix) [Reform's Filthy Expert],NC,5.296457514911882,331,17.209247167744245,4.340178572377078,3.7929593700750575
884,OISHII - ONIGIRI FREEWAY [EXTREME RICE],NM,7.075432298525771,1029,135.21028529606548,52.64458772771822,44.47222310144342
885,REDALiCE - Pekorap Tropical House Remix [Hard],HDHR,3.634789351405795,334,10.214408738207553,2.5903102444314188,2.2563366175244517
886,Kobaryo - Cartoon Candy [Girl's Mocha Cappucino Deluxe],NM,7.39046090766434,924,133.00610968189878,56.68760888092037,48.326856563588265
887,Oskar Schuster - Fjarlaegur (Cypix Remix) [Insane],NM,4.379244514551906,275,10.642903951640514,3.4815393990034043,3.2717055328937157
888,Ray - a-gain [Insane],HDDT,3.5820851859178227,226,10.96684255575415,2.705764960845219,2.324467956802918
889,a_hisa - Logical Stimulus [owo],NF,8.125618321368776,2025,479.29183815655836,173.66801914552636,133.1942704886389
890,CloZee - Koto [CChu's Intense],HD,5.098392139314639,865,64.40011801630196,15.326111478072365,11.042151512944562
891,Aimer - I beg you [Lost Butterfly],DT,3.7589265409714816,1036,103.1097932894901,20.858417568652502,14.056390435416485
892,Savage Garden - I Want You [Tough],DTHR,2.89963660299735,259,4.102458329898679,2.482583686265682,2.4353916617147466
893,Tatsh - Xevel [Extra],NM,5.381875350044293,653,96.15258091642198,24.273933662424017,14.869709423826379
894,Infected Mushroom - The Pretender [Pretender],NM,5.492186810814076,1439,132.11506612811843,42.765295733099656,34.54412193965942
895,Sonny Shimoda & Shoebill - Relapped Foxification [Moderately Renarded],NM,2.973154776648804,605,49.123019010114454,12.13912755735393,9.539504430526016
896,goreshit - there are no angels here. [archangeloi.],NM,5.3205697448686955,2068,259.91501564726696,59.46481978305312,37.13002041134498
897,PSYQUI - Still in my heart feat. Punipuni Denki [bones' true love <3],NM,6.044563122434218,943,93.7523416638746,39.79802426229807,34.17146427362124
898,Silvia - Vertex Gamma [GAMMA],NM,7.887110117278187,650,212.94387994705158,75.6706488475572,36.55023856805434
899,Kizuna AI - FUCK YOU! [FAQ U],NFV2,7.713231573842521,355,54.31561644202997,18.448664052734003,13.082924462740287
900,Ice Nine Kills - IT Is The End [Mimari's Extra],NM,5.738198926701482,1026,123.84382297116672,30.439512326849965,20.38469164794641
901,Naoki Miki(CV.Takahashi Rie) & Ebisuzawa Kurumi(CV.Ozawa Ari) - Unhappy End World [Lasse's Extra],HDDT,5.431549498268017,483,56.6036848177268,17.389841223039042,13.101693559840548
902,Panda Eyes & Teminite - Immortal Flame (feat. Anna Yvette) [Insane],NM,4.2534621882027945,387,23.89238170007646,5.905383679656762,4.762618631909258
903,Imperial Circus Dead Decadence - Chinurareta Shuren ni Fukeru Houmura [Despair],NM,7.980034408605452,2593,412.4591169251302,134.7797491670495,102.81553035457543
904,xi - Ascension to Heaven [Death],HDHR,5.783213790269681,840,161.33663269732637,30.31654272545982,11.270585127062454
905,Ryu* feat.Mayumi Morinaga - Din Don Dan [ClariS' Insane],HDNC,3.860528853498749,366,28.8410438320812,4.802041084661458,2.8943560133447
906,Sex Whales & Fraxo - Dead To Me (Instrumental) [A r M i N's Extra],NM,5.423982072442072,251,16.09237961513745,6.007877492358357,5.650586961088495
907,Colors*Slash - Colors Power ni Omakasero! [Mitsuboshi Jump!],NM,6.152124002147527,945,44.29298800549072,15.235199305041148,14.199585041304692
908,Ishihara Kaori - Plastic Smile (TV Size) [My Angel Nymphe's Insane],EZDT,4.528015013330107,306,37.43111883754203,18.64664936576983,17.262269364132656
909,ZUN - Judgement in the Sixtieth Year ~ Fate of Sixty Years [Insane],HDDT,3.373159068839856,537,38.53760410762186,8.647400071608875,6.5578757996728765
910,Aiurabu - Kani*Do-Luck! (TV Size) [A I U R A !],HDDT,6.395425698566945,252,25.9384320340446,13.19868820846304,12.38217368962224
911,THE ORAL CIGARETTES - ReI [Suou's Insane ft. torriru],HD,4.641608643857884,883,65.71066761991631,13.219532413857458,9.088257980783828
